,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195
0,10.775845,29.444171,41.814349,38.892699,18.967556,-10.212415,-35.2357,-44.743079,-36.052769,-16.159907,3.620127,15.57241,20.367923,25.273698,37.244066,56.269779,74.272168,80.642814,70.321268,48.087524,25.403653,11.843628,7.594247,3.124667,-13.100853,-44.2922,-80.355937,-102.805258,-96.905174,-62.696449,-16.721629,17.463256,23.914086,4.07716,-25.077702,-43.219854,-40.480778,-23.180606,-7.613974,-6.734766,-19.720234,-32.240686,-27.375884,0.754506,40.716822,69.77265,68.39297,33.465698,-18.747377,-61.834082,-74.454453,-51.782693,-6.491828,40.16953,70.533913,78.208727,67.76174,48.642368,28.767287,11.966856,-0.496811,-7.38263,-7.0171,0.641296,11.834832,19.579301,17.483119,4.270806,-14.611426,-29.990698,-34.746484,-28.291585,-16.505486,-7.222836,-4.676075,-6.989625,-8.410365,-4.333457,4.854359,14.022967,17.286569,12.504003,2.780225,-6.099939,-10.179154,-10.195166,-10.586835,-15.46134,-24.691591,-33.194535,-34.02968,-23.141914,-2.444585,20.788285,37.673116,42.118661,33.339484,15.526867,-4.456703,-19.739876,-25.374742,-19.427337,-3.529398,17.178405,35.258903,43.629847,38.844736,23.161448,3.717262,-11.229818,-16.922433,-14.586057,-9.979014,-8.919452,-12.964291,-18.451355,-19.712463,-14.097226,-4.903445,0.320574,-4.77173,-19.956854,-37.24743,-45.177089,-35.97633,-10.866791,20.15344,43.961101,51.687565,43.096442,25.456999,8.20527,-2.677886,-6.92029,-7.963004,-8.923974,-9.889635,-8.462701,-2.739915,6.005255,13.319324,14.431029,7.867448,-2.941479,-11.407669,-11.822171,-3.024849,10.677597,21.877456,24.178763,15.597937,-0.542161,-17.414355,-27.950776,-27.8582,-17.152781,0.136841,17.725687,29.551832,32.125945,25.906495,15.06175,5.529609,2.10837,5.982443,14.070751,20.691346,20.695347,12.287886,-2.098107,-17.310772,-28.33769,-32.733152,-31.286425,-26.872263,-22.564873,-20.322597,-20.818847,-23.989926,-29.423104,-36.122966,-42.026549,-44.095991,-39.445032,-27.029406,-8.742367,11.048931,27.46899,37.445787,40.899782,40.0951,37.719256,35.110213,31.841777,26.791872,19.699128
1,-11.189063,-10.016855,-6.135115,-2.569474,-1.823612,-4.138886,-7.400031,-8.827159,-7.273603,-4.405692,-3.738411,-8.028655,-16.828241,-26.090068,-30.420238,-26.692431,-16.592863,-6.136752,-2.102507,-7.456337,-18.736586,-27.336208,-24.235283,-5.498918,24.772456,55.928899,75.971896,77.569476,61.552972,36.082435,12.151763,-1.946479,-4.230206,0.956465,6.136147,5.104816,-3.825604,-17.263525,-28.871967,-32.899134,-27.237841,-14.493054,-0.564819,8.50825,9.797185,5.050779,-0.387045,-0.856406,5.932846,17.035696,25.578027,24.747923,12.227071,-7.710157,-26.001054,-33.737531,-27.429339,-11.362522,4.550103,10.312311,1.554483,-17.960635,-38.467945,-49.605532,-45.856414,-28.956979,-6.206744,13.911256,26.006826,29.606655,27.957878,25.09141,23.202403,21.816693,18.865303,12.646027,3.345176,-6.701547,-14.011454,-15.612919,-10.562217,-0.661413,9.98098,16.512337,15.510987,6.829235,-5.939099,-16.908774,-20.79367,-15.767949,-4.585197,6.894577,13.049848,11.717786,5.251848,-1.274306,-3.517579,-0.647748,4.388808,7.199963,5.13258,-0.9727,-7.62017,-11.318069,-10.987666,-8.355697,-6.195562,-5.950934,-6.67639,-6.074581,-2.653103,2.895492,8.308207,11.846818,14.011503,17.212696,23.414266,31.585513,37.239652,34.896177,22.000286,1.462413,-19.277801,-32.3308,-33.911152,-26.251972,-15.620124,-7.978661,-5.486704,-6.253884,-7.175146,-7.278879,-8.705404,-14.452117,-24.780172,-35.452616,-39.671628,-32.645788,-15.442498,4.967084,19.844349,24.205373,19.768505,13.186807,10.919429,14.616061,20.471951,22.927565,19.685569,13.94698,11.919543,17.418914,27.848792,35.017847,30.640981,12.67637,-12.271656,-32.574622,-38.93896,-30.384813,-14.606362,-2.478659,-0.674223,-7.646067,-15.675222,-17.1909,-10.500282,-0.677804,4.854205,2.462376,-4.694742,-9.173682,-5.332467,5.775341,16.655867,18.844141,9.60451,-5.249059,-14.81791,-10.676334,6.786322,27.865641,39.476723,33.605038,12.576173,-12.367824,-28.136903,-27.734513,-13.937633,3.330378,13.729771,12.669587,3.083624,-7.717962,-13.379887,-12.225838
2,-26.342956,-26.702176,-23.931555,-20.853257,-18.757387,-16.494362,-11.908175,-4.397222,3.668212,8.126394,6.137156,-1.171943,-8.795064,-10.912765,-4.775355,7.570224,21.134349,32.013422,40.298268,49.25339,61.095972,72.711574,75.272366,59.178726,21.657265,-28.283093,-71.826841,-89.247214,-70.911478,-23.651007,31.793473,71.148486,78.873109,55.272106,14.702164,-23.430307,-45.107429,-47.564784,-37.991435,-27.044983,-21.907547,-23.063059,-25.96205,-25.533494,-20.142657,-12.59097,-8.026773,-10.514843,-20.447811,-34.079288,-45.109747,-47.335234,-37.17234,-15.160499,14.034116,43.152038,64.942287,74.837068,72.470816,61.226104,46.024055,30.665667,16.375361,2.410217,-11.878375,-25.250916,-34.613504,-37.027399,-32.200956,-23.398205,-15.751193,-12.939589,-14.602382,-16.513362,-13.610059,-3.813065,10.141795,22.286378,27.367134,24.334381,16.848322,10.459731,8.577745,10.217115,11.153395,7.535998,-0.83213,-10.053998,-14.863752,-12.441612,-4.442657,4.24768,9.028285,8.681936,5.763696,4.10529,5.468812,7.991129,7.64032,1.576349,-9.150474,-19.642006,-23.995604,-18.995636,-6.158249,9.130886,20.638666,24.418166,20.235382,10.859405,0.175445,-8.507446,-13.221805,-13.386131,-9.720271,-4.246774,0.003933,0.047978,-5.415721,-14.776269,-23.820409,-27.840081,-24.448122,-15.250083,-5.073659,0.93345,0.492987,-4.463979,-9.212807,-9.416623,-3.894162,4.835927,12.427784,15.543862,13.7007,9.082612,4.798547,3.005799,4.088608,7.035652,10.276598,12.216789,11.405825,6.882515,-0.937828,-9.324079,-13.400093,-8.212627,7.942828,31.023566,51.793064,59.987575,50.114883,25.306129,-3.619249,-23.835749,-27.710035,-17.031337,-1.513197,7.519824,4.180896,-8.740246,-22.306046,-27.812311,-22.608572,-11.501505,-3.033553,-3.42591,-12.413531,-23.689451,-29.400191,-25.430821,-13.896567,-1.378488,5.610684,4.725951,-1.184079,-6.498603,-6.777382,-1.534256,5.82247,10.53861,9.678211,3.879542,-3.202004,-7.173453,-5.408287,1.623191,10.751943,17.824281,19.748382,15.88244,8.190751,0.181028,-4.833909,-5.308553
3,-3.9254,-12.234462,-17.48032,-16.280308,-8.814131,1.110521,8.343479,9.504376,4.858278,-2.197219,-7.518115,-8.752759,-6.393244,-2.906579,-0.875098,-1.586624,-4.894576,-10.026435,-16.31814,-23.122966,-29.081527,-31.691069,-27.997181,-16.30882,2.141529,22.879666,39.711759,47.360737,43.73981,30.648386,12.715116,-4.568535,-16.593119,-20.542253,-15.620804,-3.078214,13.809204,30.161321,40.779533,42.159807,34.260861,20.766283,7.297892,-1.596379,-4.83976,-4.980359,-5.9269,-9.819041,-15.298031,-18.520645,-16.279721,-8.976728,-1.161928,0.986748,-6.315186,-21.6445,-38.72293,-49.775233,-49.740184,-38.710165,-21.287203,-3.625785,9.714766,17.230251,19.846393,19.297315,16.986555,13.967446,11.468367,10.901752,12.936303,16.363867,18.055934,14.648155,5.134765,-7.513123,-17.265833,-18.37534,-9.15642,6.388875,20.461378,25.891419,20.324055,7.445812,-5.52271,-12.355372,-11.360272,-5.705735,-0.580826,0.629267,-1.541073,-3.544012,-1.856958,4.163186,11.629154,16.005154,14.067123,5.872968,-5.44628,-15.661918,-21.666418,-22.522098,-19.013565,-12.50534,-4.215025,4.627347,12.218364,16.13668,14.286804,6.364332,-5.260981,-16.127124,-21.653871,-19.443407,-10.543365,1.080882,10.535006,14.300976,11.662039,4.691675,-2.927425,-7.515302,-6.747503,-0.403033,9.550566,19.515414,25.43875,24.414758,16.171011,3.635153,-8.030517,-13.792645,-11.437407,-3.038632,5.888966,9.363587,4.47472,-6.629803,-17.6785,-21.80206,-15.676637,-1.787364,12.677686,19.801027,15.500168,1.965399,-13.53381,-22.814675,-21.457431,-11.20541,1.322609,8.771578,7.466337,-0.613535,-9.464356,-13.170053,-9.793907,-2.504579,2.794452,1.741129,-5.20446,-12.774244,-14.325818,-6.478586,8.194421,22.389239,28.598439,24.042347,12.676699,2.767696,1.454742,9.821534,21.810798,27.885416,21.217836,2.448066,-20.122966,-35.149965,-34.846655,-19.5057,2.774881,20.835908,26.641524,19.198591,4.166659,-10.113055,-17.404731,-16.323039,-9.854706,-2.617056,2.019367,3.219249,2.082152,0.149407,-1.682393,-3.23582
4,1.901903,9.060314,14.182018,11.896829,-0.181725,-19.147068,-37.611719,-47.501435,-44.612723,-31.020403,-13.713495,-0.31113,5.33641,4.817332,3.18266,4.938759,10.940015,18.289273,23.032079,23.362054,20.786893,18.414331,17.869292,17.507629,13.613454,3.865426,-9.622164,-20.34555,-21.06223,-8.823763,12.124991,31.892696,40.30122,32.781176,13.055849,-9.080616,-23.421704,-24.859509,-15.470572,-2.292933,7.333971,9.721395,5.825091,-0.747072,-6.832301,-11.66185,-16.589111,-23.211892,-31.475308,-39.07673,-42.420498,-38.379758,-25.836603,-6.352052,16.128771,36.327883,49.193168,51.654015,44.013262,30.192518,16.281349,7.69373,6.282792,9.191797,10.461699,4.739037,-9.096556,-26.775496,-40.893139,-45.271068,-38.623383,-25.108823,-11.436098,-2.550864,1.117989,3.039718,7.224871,14.714271,22.530724,25.823532,21.548579,10.91576,-1.196961,-9.382457,-11.05737,-7.634865,-2.856337,0.229976,1.244691,1.99288,4.154858,7.255475,8.737926,6.178755,-0.176579,-6.788618,-8.921683,-4.101267,5.655904,14.683765,17.208363,11.175488,-0.352573,-11.242023,-16.312487,-14.474403,-8.816681,-3.764887,-1.579993,-0.883951,1.712174,8.212531,16.799791,22.405768,20.086817,8.845358,-6.92314,-19.587872,-22.76477,-15.198426,-1.492226,10.761086,15.539777,11.724211,3.22144,-3.935892,-5.461369,-1.203071,5.218064,8.948233,6.811245,-1.152988,-12.139887,-22.348556,-28.787777,-30.166284,-26.751004,-19.741578,-10.77946,-1.780764,5.187803,8.359456,7.059259,2.37389,-2.9324,-5.535421,-3.294033,3.349848,11.282131,16.246011,15.312128,8.896662,0.995353,-2.781786,1.528647,13.534376,28.090621,37.76434,36.986505,25.519842,9.029823,-3.869655,-6.575301,1.448905,14.078346,21.95506,18.004647,1.721377,-20.429356,-38.756903,-45.903443,-40.756245,-28.369772,-16.177172,-9.157414,-7.180698,-6.134478,-1.778726,6.566588,15.177298,18.507373,13.317338,1.369385,-11.274113,-17.926695,-15.443195,-6.077074,4.154457,9.410073,7.600853,1.315037,-4.311398,-5.150039,-0.633805,6.242768,11.206237
5,10.396325,12.244033,11.998401,10.953064,10.061354,8.976346,6.449274,1.810871,-3.75366,-7.39397,-6.382784,-0.283283,8.205901,14.58027,15.291153,10.062216,2.103974,-3.976575,-5.149265,-1.796525,2.759231,4.569599,1.539496,-5.544836,-13.876595,-20.480848,-23.663106,-23.253976,-19.926292,-14.496438,-7.85605,-1.360103,3.07209,3.662205,-0.019362,-6.309644,-11.985474,-13.955219,-11.027236,-4.499995,2.851304,8.610111,11.983412,13.606994,14.230176,13.564944,10.440352,4.247133,-3.571754,-9.475288,-9.679451,-2.807086,8.617522,19.152812,23.505661,19.72804,10.398588,0.995802,-3.407644,-0.916278,6.643006,15.419613,21.96984,24.647423,23.281965,17.960027,8.369885,-5.513626,-22.017331,-37.125746,-45.67562,-44.011732,-32.404277,-15.431316,0.180199,9.010234,9.543946,4.362982,-1.965975,-5.72452,-5.75341,-3.22404,-0.094228,2.369882,4.008094,5.173861,5.981027,6.155352,5.506012,4.370566,3.432882,2.998404,2.458143,0.622866,-3.160415,-8.017377,-11.672488,-11.846971,-7.967022,-1.794982,3.67485,6.331346,6.433477,6.212931,7.815363,11.225636,13.979202,13.103703,7.864059,1.022677,-2.705814,-0.14772,7.465459,14.655061,15.150787,6.377519,-8.296093,-21.389968,-26.151025,-21.053422,-10.737979,-2.675046,-1.920498,-7.71663,-14.329801,-15.417392,-8.677767,2.574846,11.920247,14.429743,9.937258,2.732862,-1.813381,-0.981966,3.94758,9.416341,12.646521,13.449768,13.472552,13.851448,13.608092,10.413297,3.18248,-5.835976,-11.669349,-10.006813,-1.003355,9.616933,13.56916,5.504479,-12.726891,-32.255891,-42.11878,-35.931924,-15.9975,7.86465,24.018735,25.611777,14.018145,-2.702677,-14.954329,-16.9464,-9.152392,3.021118,12.900989,16.075522,11.988193,3.347934,-5.686611,-11.370679,-11.628677,-6.607551,1.413422,8.815931,12.13209,9.775453,3.076057,-4.242277,-8.143044,-6.763891,-1.629089,3.406647,4.908961,2.403855,-1.20944,-1.826368,2.596114,10.102221,15.713749,14.801562,6.5045,-5.309418,-14.346654,-15.922343,-9.928181,-0.694432
6,-18.114073,-32.554946,-38.410733,-32.140602,-16.969048,-0.774572,9.347435,11.885192,11.340624,13.76017,20.743365,26.856551,23.09837,4.387464,-24.539233,-49.939331,-57.085586,-40.411996,-8.416851,20.931848,31.880394,21.771624,3.164019,-4.945223,8.901756,39.308321,66.443893,69.16626,40.029904,-8.418699,-50.897224,-65.603732,-48.360124,-14.88398,10.424879,11.382626,-9.164732,-32.063032,-36.00855,-13.041047,25.541477,56.881248,62.303617,40.01856,6.054487,-16.921667,-14.886136,8.67652,35.989989,47.445514,34.390296,3.74218,-27.889314,-45.635213,-45.183078,-33.494665,-22.115856,-18.749964,-23.160068,-29.495043,-32.157017,-30.113434,-26.467712,-24.282972,-22.677135,-16.787267,-1.856177,21.810076,47.153124,63.692288,63.831694,47.798843,23.754787,2.981396,-6.59898,-4.354469,3.922622,10.589898,11.047605,5.77891,-1.306264,-6.46242,-8.814591,-10.388737,-13.819463,-19.715869,-25.709235,-27.826075,-23.145732,-11.891698,2.396494,14.646912,20.835311,19.844786,13.65564,5.94255,0.006683,-2.77713,-3.211389,-3.212341,-4.163903,-5.756498,-6.105808,-3.165431,3.431736,11.392896,16.538971,15.137395,6.465649,-6.100649,-16.417297,-18.74572,-10.924535,4.414637,21.318248,33.652342,37.860123,33.712264,23.004826,7.677767,-10.902691,-30.958903,-48.788561,-58.676096,-55.246956,-37.219518,-9.907656,15.906033,28.892405,23.338808,2.75246,-21.608016,-36.678731,-34.555254,-16.356367,9.129982,30.845338,41.37557,39.922763,31.121079,21.200608,14.334448,11.263734,10.33267,9.471487,7.503618,4.228924,-0.083078,-4.894402,-9.125197,-11.086528,-9.321627,-4.121542,1.553685,3.04604,-3.13327,-16.264386,-30.621317,-38.143943,-33.359632,-17.389464,1.954466,14.534129,14.143678,2.542504,-11.570431,-18.112037,-12.048395,3.59261,20.086157,29.006497,27.658376,20.270511,14.354768,15.032678,21.43366,27.618346,27.153367,17.894381,3.526604,-9.130705,-14.981512,-14.129701,-11.537024,-13.203355,-21.632524,-33.743363,-42.597862,-41.705831,-29.048744,-8.33793,13.048545,27.937071,32.651595,28.04216,18.142406
7,-25.125837,-35.932898,-37.272187,-28.680418,-13.635429,2.997049,17.645027,28.920627,36.404513,38.825058,33.680653,19.118039,-3.22453,-26.966908,-43.130467,-45.032603,-32.897864,-14.724816,-2.100882,-3.102261,-16.754203,-32.940549,-38.289293,-24.573746,5.709434,40.291279,64.149308,68.185504,54.088654,32.446876,15.601515,10.060026,13.323273,16.820482,12.532135,-1.37834,-19.590792,-33.575978,-37.397569,-31.307203,-20.921954,-12.97624,-10.871328,-13.037511,-14.842092,-12.227873,-4.300344,6.756552,17.832828,27.006775,33.845791,37.907271,37.176349,28.378035,9.543188,-16.912749,-43.288463,-59.408113,-58.068263,-39.815869,-13.643718,7.471245,13.891008,5.070559,-10.01803,-18.340073,-10.92806,11.348407,38.04433,55.343553,54.35139,36.291719,11.410215,-7.588162,-13.280594,-7.507265,0.795601,2.242166,-6.427628,-20.220984,-29.519216,-26.876724,-12.316053,6.47082,19.104896,19.256434,8.559348,-4.882305,-12.245078,-9.944251,-1.684794,4.712839,3.337809,-5.306703,-14.589183,-16.665928,-8.528969,5.195668,14.861217,12.204083,-3.780506,-25.52968,-41.143562,-41.411499,-25.08713,0.833469,25.661922,41.122148,45.04653,40.744179,33.272146,25.782081,18.548798,10.835734,3.413716,-0.855625,0.827821,8.023241,15.729863,16.632734,5.884148,-14.821121,-37.03807,-49.911238,-46.557192,-28.388262,-4.479895,13.683785,18.715326,10.961651,-2.823265,-14.525142,-19.841903,-20.18076,-20.343863,-23.99522,-30.276001,-33.931018,-28.777051,-12.099164,12.932591,38.319178,55.041467,57.372871,45.426348,24.896069,4.468654,-7.710023,-7.079792,5.723525,25.083048,42.38695,49.282688,41.156527,19.392233,-8.855028,-33.629911,-46.687414,-45.28596,-33.187561,-18.288846,-8.275266,-6.849111,-12.620888,-20.961894,-27.227853,-29.088338,-26.656711,-20.924886,-12.258868,-0.447678,13.741013,27.091437,34.381867,31.164656,17.278522,-1.568917,-15.897358,-17.543282,-4.763826,16.058825,33.602774,38.049677,26.913445,6.593053,-11.400082,-17.251607,-8.514906,8.755296,23.911341,28.068956,18.983732,1.693768,-15.04832,-24.011306,-23.132448
8,20.133192,18.183587,9.487545,-0.825312,-7.385371,-8.583429,-7.709902,-10.262892,-19.34817,-32.619593,-43.17692,-43.969127,-32.654463,-13.469197,5.243313,16.133192,17.071563,11.733349,6.410501,5.523173,8.992482,13.062089,13.59198,9.206945,2.064553,-4.043123,-6.580297,-5.930972,-4.736903,-5.60886,-9.003229,-12.741364,-13.340634,-8.104302,3.372594,18.973154,34.893521,46.893072,51.486378,46.96648,34.201228,16.847845,0.448414,-9.723032,-11.266166,-6.179715,-0.015525,1.274201,-4.927047,-16.0162,-25.614004,-27.651319,-20.511055,-8.410439,1.050441,1.669095,-7.374289,-20.947494,-31.138999,-32.0217,-22.912593,-8.214067,5.69869,14.221056,16.468312,14.557064,11.276954,8.107392,4.886775,0.942115,-3.61365,-7.613363,-9.730635,-9.622509,-8.241314,-7.027388,-6.698241,-6.689781,-5.713029,-2.908349,1.426654,6.154625,10.32864,13.946789,17.675225,21.725288,24.910355,24.888463,19.669042,9.358828,-3.231761,-13.756813,-18.611511,-16.804488,-10.194058,-2.049459,4.9283,9.735604,12.762107,14.633791,15.346636,14.383802,11.506171,7.271308,2.643071,-1.981224,-7.286051,-14.328408,-22.966728,-30.81687,-34.038273,-29.904631,-19.463944,-8.035932,-2.522579,-6.831118,-18.441232,-28.839618,-28.153709,-11.383216,17.755889,48.07963,66.775127,66.339447,48.401156,22.241403,-0.781276,-13.255845,-14.613471,-9.663494,-4.419275,-2.298663,-2.989856,-4.082503,-3.680113,-1.900434,-0.405666,-0.738665,-3.000677,-5.86014,-7.662179,-7.580847,-5.924577,-3.579474,-1.311465,0.383811,0.887266,-0.827015,-5.746988,-13.755878,-22.810449,-29.295994,-29.697608,-22.664908,-10.084002,3.66322,13.860356,17.696283,15.263094,8.931494,1.821988,-3.488884,-5.385966,-3.009834,3.840336,14.299346,25.919782,34.896935,37.480273,32.000414,20.166117,6.507837,-3.956207,-8.433142,-7.652671,-4.875857,-3.357728,-4.109072,-5.541411,-5.135383,-1.746287,3.277362,7.009218,7.126478,3.608771,-1.376989,-5.269815,-7.109787,-8.115361,-10.385722,-14.803535,-19.883755,-22.57891,-20.490509,-13.790917,-5.343594
9,-23.88815,-23.14025,-14.808654,-3.7328,3.107259,0.85819,-10.111698,-24.293869,-34.197216,-34.515927,-24.747935,-8.910133,7.072126,18.446651,23.459211,23.369246,21.279435,20.738404,24.584696,33.910816,47.041025,59.023534,62.598034,51.137802,22.676901,-17.227073,-56.127348,-79.465606,-77.524458,-50.784061,-10.347976,27.224814,48.013804,47.249497,30.642163,10.038472,-3.743813,-6.586373,-2.15654,1.693775,-1.452274,-12.499163,-26.549755,-36.185037,-36.077081,-26.209365,-12.028386,-1.609247,-1.383358,-12.547227,-29.889785,-43.722546,-44.257753,-26.582959,6.177916,43.405948,71.467211,80.215967,68.149481,43.176147,18.232029,4.039993,3.239417,9.496063,12.188293,3.692128,-15.461921,-36.928121,-50.090872,-49.022934,-36.140761,-20.167085,-9.970311,-8.659003,-12.000163,-12.068826,-3.32912,13.24769,30.826053,41.382268,40.860444,31.157169,17.857611,5.851745,-3.638314,-12.471916,-22.284586,-31.510621,-35.477113,-29.762072,-14.2432,5.507005,20.937647,25.675364,19.483618,8.139386,-0.710125,-2.70557,0.771141,4.506702,4.101908,-0.307495,-4.160541,-2.346131,6.164009,16.612903,21.251259,14.818431,-1.216478,-18.856365,-28.339278,-24.343423,-9.440709,7.542476,17.137566,15.05354,4.408557,-6.89439,-11.642753,-7.861411,0.502366,6.933067,7.204102,2.341593,-2.24693,-0.754228,8.708336,22.358168,32.695539,32.896496,20.884542,0.621089,-20.055957,-33.630995,-36.631868,-30.828139,-21.499453,-14.103136,-11.456002,-12.980386,-16.100456,-18.496806,-19.521432,-19.865196,-19.974313,-18.722041,-13.69851,-3.225341,11.300876,24.742756,30.357365,23.920699,7.331017,-10.984122,-19.805305,-11.288601,14.011784,46.526478,72.230212,79.964698,67.291152,41.432017,14.831648,-1.874756,-5.239094,0.276951,6.18872,5.632804,-2.857969,-15.475859,-26.464555,-32.020406,-32.177116,-29.832942,-28.13093,-28.300442,-29.348461,-29.403842,-27.35004,-23.437997,-18.627332,-13.493003,-7.776404,-0.951554,6.793546,14.139609,19.249774,20.953582,19.516134,16.341882,12.866507,9.583562,6.032105,1.72857,-2.823924,-6.033018
