,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195
0,0.691704,-0.737872,-0.848048,0.739793,2.820329,3.393204,1.331877,-2.370119,-4.92077,-3.622346,1.956951,9.225323,13.997083,13.249498,7.238737,-0.647549,-6.282079,-7.681912,-6.174793,-4.907286,-5.853894,-7.788875,-7.0727,-0.912536,9.390229,18.050021,18.192832,7.041167,-10.857962,-25.191565,-25.877394,-9.859793,15.922896,37.804415,43.219512,28.257853,0.091211,-27.327791,-41.539484,-38.54794,-24.215574,-9.588454,-3.591738,-7.970986,-17.458295,-24.401433,-24.188946,-17.675906,-9.341047,-3.098969,0.784625,5.361221,13.732543,25.620566,36.637935,41.009731,35.811846,23.550466,11.027912,5.095644,8.154363,16.503319,22.70717,20.416641,8.450881,-8.490477,-22.820841,-28.68023,-25.158075,-16.214049,-7.655848,-3.395105,-3.458349,-4.834685,-4.25235,-0.766341,3.639793,5.712326,3.512393,-1.994032,-7.479855,-9.518897,-6.93057,-1.528071,3.261547,4.909756,3.604998,2.017783,3.119771,7.615964,12.937942,14.726916,9.951096,-0.507649,-11.802189,-17.95896,-15.882299,-7.75688,0.063128,1.260542,-5.832577,-16.483404,-22.23462,-16.592238,-0.039055,19.2024,29.620668,23.552613,2.466167,-23.209994,-39.891379,-38.774693,-20.931697,3.631539,22.249758,27.102624,19.196257,6.569267,-1.645736,-1.073183,5.977813,13.363321,16.212373,14.390094,11.901128,12.974315,18.03694,22.785774,21.162351,10.06179,-7.746415,-24.754192,-33.255236,-30.182124,-18.903849,-6.780282,-0.213999,-0.611554,-3.93908,-4.017013,2.837498,15.017345,26.499263,30.690015,24.642499,10.939948,-3.826837,-12.899541,-13.116661,-6.458659,1.315486,3.977455,-1.789527,-14.638511,-29.174277,-38.524935,-37.63137,-25.75979,-7.076046,11.074689,21.508863,20.635962,10.234172,-3.481063,-13.149002,-14.187838,-7.129422,3.024257,10.043531,10.306555,4.825411,-1.774619,-4.556933,-1.588476,4.963591,10.618251,11.902822,8.816347,4.692214,3.600157,7.193678,13.301339,17.309263,15.39029,7.320725,-3.093947,-10.309698,-10.525699,-4.060033,4.886494,10.834018,10.258673,3.451633,-5.981295,-13.428189,-15.824785
1,-18.008571,-6.90305,10.9649,25.852005,30.053891,22.677523,9.558935,-1.276424,-5.064395,-2.767136,0.808734,1.28597,-2.103431,-6.648493,-8.978537,-7.916575,-5.032904,-2.772819,-2.137559,-2.113535,-1.280089,0.090143,-0.326589,-4.842598,-12.932881,-20.330728,-21.402047,-13.423631,0.502787,12.522761,14.829652,4.992396,-12.044904,-26.876913,-31.506824,-24.085065,-9.337657,5.271749,14.558116,18.156373,19.155069,20.516991,22.503373,23.116721,20.791026,16.59353,13.715301,14.547181,17.963054,19.491842,14.684553,3.116183,-10.416907,-18.910833,-18.343686,-10.958679,-3.744821,-2.915722,-8.5488,-13.802399,-9.835482,6.906594,30.550642,48.34477,48.623532,28.782937,-2.429159,-30.108433,-42.395201,-37.393074,-23.22304,-11.556597,-9.485238,-15.448001,-21.689762,-20.915795,-12.006615,-0.756073,4.487077,-1.266797,-16.47482,-34.495945,-48.001868,-52.878649,-49.115342,-38.886358,-24.136433,-5.864657,14.666973,34.52673,49.431142,56.024207,54.327158,48.061895,42.133327,38.979013,36.705712,30.78297,18.313335,1.675986,-11.525116,-12.730249,1.708963,27.082223,51.881799,63.680129,55.796351,30.76063,-1.303603,-28.125581,-41.242911,-39.305988,-27.510722,-14.17631,-6.658633,-8.529293,-18.853253,-33.336825,-46.555803,-54.33302,-55.37082,-51.433718,-45.897709,-41.337834,-37.573839,-31.574255,-19.559592,-0.093351,23.970241,46.251023,60.061745,62.009436,53.533459,39.40078,24.429796,10.985707,-0.975072,-11.754073,-19.932226,-22.684087,-18.376226,-9.110387,-0.460509,2.201082,-1.732797,-6.59855,-4.112409,9.799954,30.13335,44.426172,40.915777,17.961859,-12.459616,-30.92308,-23.250297,8.74467,46.517244,65.643518,51.621052,9.956162,-36.716252,-62.962051,-56.782308,-26.733454,4.800422,17.265529,5.483453,-18.185032,-34.005789,-29.542358,-8.125678,14.635913,23.114984,13.224813,-5.252541,-16.882277,-12.707331,3.049147,16.656912,15.871374,-0.304962,-20.553566,-29.625964,-19.804986,3.159068,23.997764,28.748158,14.490137,-8.925418,-26.054693,-26.456558,-11.134383,9.276711,22.543741,22.898106,13.590912
2,-7.052016,-19.585725,-32.101433,-37.482171,-30.372282,-10.719272,15.367046,38.243937,49.488991,46.035538,31.307531,12.839128,-2.004886,-9.59054,-10.946238,-9.966603,-10.424873,-13.749893,-18.643245,-22.248072,-21.754729,-15.488342,-3.289917,13.412383,31.530285,46.475275,53.117758,47.734313,30.22391,5.197718,-19.179482,-34.470347,-35.807073,-24.16108,-5.706161,11.353874,20.646583,20.071613,11.774591,0.185466,-10.362421,-17.096793,-19.026905,-16.522728,-10.997706,-4.835216,-1.046224,-2.15663,-8.574645,-17.524992,-23.712746,-21.907081,-10.206291,8.06139,25.295508,33.248753,27.396909,9.541626,-12.878343,-30.367032,-35.828511,-27.565013,-9.516106,10.963796,26.360514,31.732192,26.032235,11.960872,-5.248401,-19.634634,-26.479369,-23.937191,-13.718892,-0.384282,10.623763,15.353293,12.936564,5.601973,-2.767399,-8.567769,-9.801272,-6.312687,0.714013,9.297204,16.906033,20.74404,18.612166,10.328938,-1.21744,-10.629149,-12.570071,-5.145847,8.22371,20.244524,24.172806,18.52853,8.664618,3.543583,9.412233,24.618752,39.528853,42.23163,26.590356,-2.832362,-32.685891,-48.737554,-44.701089,-26.068639,-6.311912,1.981612,-4.984412,-20.529544,-32.868997,-33.472287,-22.460396,-7.51867,2.359634,3.343617,-1.320887,-4.999401,-3.675297,0.641449,1.786197,-5.000971,-18.376793,-30.947431,-34.230232,-24.805924,-6.949528,10.305403,19.460973,19.457995,15.568716,14.563509,19.065204,25.543159,27.454055,20.937016,8.441806,-2.69477,-5.693425,0.464581,10.222833,15.762597,13.132478,5.380788,0.147242,3.496198,14.793182,26.741385,30.75619,23.660293,10.489919,1.019396,2.373813,13.207873,23.971976,23.389809,6.659745,-20.510283,-45.048322,-54.780749,-46.147878,-26.15359,-7.422068,0.026322,-5.358906,-16.817581,-24.77584,-23.460358,-14.100552,-3.035213,3.267578,2.429069,-3.118812,-8.741567,-11.026378,-9.392493,-5.164196,0.436236,7.254127,15.267138,22.864779,26.38277,21.965891,8.744537,-9.152847,-23.76173,-27.438948,-17.527323,1.614437,20.769614,30.999872,28.55845,16.550055,2.490937
3,-6.501849,-10.853174,-14.928631,-15.549546,-9.811947,2.313826,16.75211,26.867693,27.247781,17.31501,2.106445,-10.676267,-15.574731,-12.866455,-8.055705,-7.557451,-13.59797,-22.108366,-25.37,-17.731092,-0.336132,18.69163,29.040761,24.830317,8.495389,-10.797528,-23.132437,-24.073643,-16.866695,-9.247239,-7.340868,-11.141526,-14.796911,-11.362752,1.568886,19.551967,34.000361,37.972303,30.854201,18.60985,9.486902,8.314711,13.453582,18.455056,17.075589,7.939422,-4.480067,-13.145915,-13.515718,-6.679647,1.628131,5.32058,2.3639,-3.909447,-7.502383,-4.473185,3.783928,11.139833,10.902169,0.699748,-15.343184,-28.763364,-31.939062,-22.930597,-6.810942,7.384965,12.110856,5.664865,-7.245827,-18.8909,-23.451269,-20.21032,-13.044882,-6.868811,-3.766617,-1.68176,3.390204,13.372283,25.373579,32.60056,28.686027,12.61312,-9.331973,-26.371588,-29.404051,-16.662222,4.933171,23.824813,30.788196,24.308255,10.854375,-0.026747,-2.350999,2.544396,7.675656,6.19309,-3.02154,-14.132977,-18.55144,-11.61113,3.171929,15.616387,15.481736,-0.221781,-24.318885,-43.201011,-44.977727,-26.808472,3.302385,31.298223,45.236123,41.625484,26.243842,9.514895,-0.084407,-0.333163,4.914665,9.433021,8.850797,2.711083,-6.302314,-14.623469,-19.63694,-20.157306,-16.037825,-7.947259,2.290417,11.451349,15.731658,12.740448,3.457139,-7.564962,-14.482116,-13.772279,-6.709419,1.286556,4.280985,0.02159,-8.349006,-14.473138,-13.429567,-5.508763,3.742958,7.405647,2.273722,-8.564921,-17.642839,-18.263681,-9.247079,4.139064,13.757889,14.177076,6.323102,-3.289754,-7.112303,-1.651038,10.376731,22.098898,27.085571,23.23617,13.493166,3.318917,-2.953196,-4.334993,-2.796488,-1.098214,-0.742254,-1.451302,-2.139041,-2.191805,-1.893775,-1.812042,-1.952306,-1.630633,-0.230469,1.912215,3.456208,3.064753,0.681855,-2.106455,-3.14127,-1.486058,1.506013,2.88874,0.276067,-6.089458,-12.999892,-16.132414,-12.911378,-4.377254,5.304198,11.398132,11.4694,6.629541,0.432264,-3.644174
4,-10.469922,-12.671114,-9.885804,-2.759458,6.464084,15.334545,22.245155,26.528227,27.862146,25.800851,20.009219,11.016445,0.682609,-8.314586,-13.868522,-15.768414,-15.878903,-16.847093,-20.130662,-24.756901,-27.801978,-26.372269,-19.748447,-10.163906,-1.604442,2.608318,1.838479,-1.56986,-3.870648,-2.273455,3.446789,11.007836,17.119982,19.344139,17.18678,11.986984,5.958991,1.12632,-1.319211,-1.165184,0.940653,3.701331,5.510067,5.013635,1.786621,-3.266043,-8.16405,-10.771817,-9.884207,-5.776394,0.146869,6.303538,11.725096,16.072593,18.953512,19.290886,15.555675,6.97967,-5.078899,-16.851159,-23.609754,-22.26016,-13.455094,-1.669445,7.100869,8.740576,3.388562,-4.773326,-10.208912,-9.460984,-3.135534,4.742604,9.420665,8.295716,2.170688,-5.66972,-11.635706,-13.667581,-11.665833,-6.651639,0.309314,8.441139,16.730016,23.300245,25.615455,21.720004,11.753521,-1.461731,-13.444618,-20.253102,-20.524412,-16.038286,-10.424288,-6.848469,-6.162524,-6.655965,-5.486812,-0.811714,6.740323,14.13453,17.474196,14.138982,4.370544,-8.505325,-19.353897,-23.461793,-18.753713,-6.974036,6.832362,16.500677,17.715244,10.326461,-1.318669,-10.458322,-11.495108,-3.151406,10.675975,23.006269,27.690796,22.84743,11.730799,0.534353,-5.435925,-4.758891,-0.219095,3.565914,3.435721,-0.401653,-5.044731,-7.474416,-7.013108,-5.817853,-7.068551,-12.239183,-19.523223,-24.645808,-23.568056,-15.232255,-2.467879,9.542964,16.200544,15.927714,10.680047,4.442994,0.879262,1.6117,5.946473,11.786181,16.843934,19.40149,18.476357,13.770394,5.76595,-4.077737,-13.427674,-19.78364,-21.589972,-19.083431,-14.220795,-9.595039,-6.968853,-6.371376,-6.347488,-5.159183,-2.08907,2.044132,5.466262,6.667683,5.40497,2.839811,0.792939,0.654843,2.634435,5.722692,8.283333,8.881875,6.953411,3.079779,-1.182104,-3.879097,-3.512926,0.124862,5.565467,10.097657,11.025575,7.198858,-0.086297,-7.515848,-11.463034,-10.049662,-4.284386,2.512966,6.706478,6.503354,2.880692,-1.295697
5,15.098843,16.394307,15.832356,12.787533,6.780399,-1.330246,-8.764446,-11.781611,-7.907789,2.056424,13.882238,22.059939,22.981225,16.980748,7.753797,-0.451699,-5.787295,-9.657329,-14.804593,-22.138659,-28.931641,-30.115592,-22.076127,-6.25552,10.327196,18.561558,12.819706,-4.988848,-25.752373,-37.990916,-34.351385,-15.793146,9.058177,28.86535,35.706396,28.728794,13.486515,-2.094936,-12.268207,-15.77004,-14.94435,-12.898146,-10.951027,-8.041665,-2.145793,7.633663,19.908923,31.507212,39.104081,40.771814,36.490729,27.565648,15.671062,2.350529,-10.77734,-21.584269,-27.527988,-26.63233,-18.914495,-7.250429,3.209433,7.147954,1.770865,-11.413421,-26.887428,-37.571504,-38.267757,-28.29217,-11.840711,4.159417,13.575143,14.062517,7.932062,0.500511,-3.040432,-0.422295,6.761543,14.346967,18.192053,16.48451,10.502856,3.600625,-0.77638,-0.808723,3.106527,8.956038,14.299091,17.299647,17.192065,14.229363,9.392095,4.056057,-0.371775,-2.887783,-3.290464,-2.286642,-1.122354,-0.87629,-1.870964,-3.652363,-5.580827,-7.549347,-10.156106,-14.045344,-18.859084,-22.727249,-22.985302,-17.907236,-8.316842,2.237363,9.207425,9.766661,4.732098,-1.763263,-4.840906,-2.083689,4.794722,11.038103,12.043219,6.530843,-2.461865,-9.446161,-9.946517,-3.274325,7.120224,15.759892,18.184243,13.013254,2.059332,-11.064628,-22.593238,-29.562834,-30.05913,-23.386196,-10.559266,5.274252,19.36851,27.273735,27.293122,21.795914,16.041266,14.810823,18.948308,24.382857,24.735616,16.039364,0.300068,-14.908353,-20.992193,-14.171693,1.455625,16.006948,19.938654,10.18888,-7.832403,-23.793351,-29.120152,-22.276867,-9.177049,1.285265,3.250209,-2.744849,-11.108259,-15.825199,-14.736639,-10.405351,-7.299885,-7.822109,-10.395846,-11.010166,-6.799859,1.32597,9.14669,12.299938,9.613696,3.958742,-0.019717,0.542149,4.69525,8.712008,9.255344,6.065489,1.991939,0.397721,2.134638,4.667716,4.18672,-0.935998,-8.197731,-12.311499,-9.055255,1.236251,13.30175,20.210143,18.013093,8.444873
6,4.193147,1.032141,1.17171,7.81779,20.052259,32.491246,38.151963,32.808762,17.884917,-0.210811,-13.964949,-19.252382,-17.39743,-13.498649,-12.376646,-15.144355,-18.826421,-19.125824,-14.107536,-5.968343,0.409141,0.96665,-4.614475,-12.710601,-18.278548,-18.109283,-12.433374,-3.949869,4.59097,12.114436,18.928362,24.966613,28.471208,26.655226,18.084921,4.78461,-8.055444,-15.122917,-14.787142,-10.665623,-9.298292,-15.154221,-26.484778,-35.366638,-32.521354,-14.001282,14.855484,41.295159,52.120603,41.508874,14.659649,-15.119533,-34.03955,-35.328924,-22.031819,-3.77317,9.912581,15.136537,14.731002,14.777487,19.521287,28.314869,36.398314,38.481283,32.315592,19.846625,5.551245,-6.435085,-14.25511,-18.277635,-19.680538,-19.187618,-16.996367,-13.64524,-10.652119,-9.993636,-12.645143,-17.427002,-21.358664,-21.560133,-17.381127,-11.040932,-6.068189,-4.551194,-5.306452,-4.588539,0.884553,10.713231,19.99235,21.981803,12.849236,-4.716892,-21.866143,-28.298469,-18.70019,3.222067,26.048279,36.961212,29.440167,7.562604,-15.966075,-27.10635,-18.783545,4.865704,30.932198,45.386388,41.263133,22.409291,0.631079,-11.808261,-9.574513,3.000257,15.294004,17.464569,6.585322,-11.958426,-28.401573,-35.007481,-30.672453,-20.876462,-13.349397,-12.622044,-17.172962,-20.916498,-17.751203,-5.900569,10.877277,25.821172,33.467537,32.692972,26.583116,19.576057,14.198394,9.78825,3.93886,-4.693258,-14.534893,-21.696026,-22.600452,-16.672553,-7.064115,1.142975,3.996069,0.881565,-5.524246,-11.311013,-13.788303,-12.642809,-9.250135,-5.017636,-0.242822,5.634364,12.762099,19.832833,24.308385,23.891264,18.168396,9.160203,0.31172,-5.387305,-6.869012,-5.142239,-2.248923,0.050681,0.931366,0.281659,-1.832321,-5.302144,-9.555126,-13.14264,-14.080554,-11.070151,-4.810126,1.780256,4.99917,2.773833,-3.591767,-9.770947,-10.949702,-5.019927,5.740357,15.788879,19.657888,15.363681,5.627757,-3.896063,-8.180348,-5.797309,0.581751,6.304348,7.870414,4.941028,0.041922,-3.541914,-4.02218,-1.972415
7,-8.721079,-8.038577,-8.087794,-10.981051,-16.679494,-22.49956,-24.626936,-20.718065,-11.757832,-1.731096,4.848075,5.950753,3.500062,2.176829,6.258099,16.567741,29.598207,39.430203,41.214118,33.96263,20.915745,7.390098,-2.34551,-7.117663,-8.661529,-9.638315,-11.451766,-13.41136,-13.668355,-11.02986,-6.18918,-1.446687,0.830815,-0.155928,-3.097762,-5.478029,-5.229076,-1.980594,2.886944,7.278578,9.679804,9.819126,8.38374,6.197074,3.588891,0.416417,-3.398029,-7.368735,-10.476494,-11.748785,-10.941598,-8.774466,-6.506236,-5.134462,-4.773217,-4.623379,-3.529224,-0.741453,3.567907,8.271646,11.668038,12.057941,8.341804,0.551841,-9.784078,-19.674817,-25.363336,-23.720494,-13.881862,1.742835,17.906914,28.562214,29.666782,21.280282,7.657552,-4.885616,-11.225428,-9.949024,-3.677497,2.930739,6.176725,5.401829,2.894654,1.842381,3.840834,7.713947,10.42253,9.353586,4.319105,-2.17702,-6.601513,-6.812831,-3.541942,0.095668,0.708241,-3.097109,-9.796552,-15.937072,-18.275935,-15.609805,-9.169376,-1.52979,5.01594,9.454648,11.899103,12.705918,11.7918,8.77759,3.782075,-1.943606,-6.275009,-7.369215,-4.92103,-0.528424,3.222104,4.374573,2.776212,-0.054082,-2.245855,-3.050378,-3.292856,-4.418031,-6.882406,-9.249243,-8.892344,-3.988296,4.62215,13.223696,17.122653,13.582505,3.852523,-7.198438,-13.781295,-12.567032,-4.584804,5.570302,12.648541,13.826534,9.977448,4.460412,0.469424,-1.108985,-1.87563,-4.175031,-8.85631,-14.264435,-17.222623,-15.27969,-8.577224,0.016541,6.606448,8.619477,6.215382,1.891144,-1.31322,-1.698153,0.357089,3.117514,4.954666,5.414525,5.202471,5.284721,5.938173,6.514872,6.044263,4.120914,1.338937,-1.061239,-2.034324,-1.406233,0.093025,1.394388,1.774989,1.170208,-0.015621,-1.32078,-2.471549,-3.317618,-3.655343,-3.244821,-2.096829,-0.756429,-0.192984,-1.185649,-3.573857,-6.005841,-6.57256,-4.069432,0.943124,6.122602,8.57029,6.61326,0.973732,-5.520137,-9.574812,-9.386335
8,0.876367,2.185755,-1.223196,-8.002043,-13.309232,-11.36621,0.716706,20.249969,39.391904,48.848698,42.875981,22.601257,-4.432237,-28.292342,-41.789619,-43.567064,-37.408783,-28.601684,-20.145664,-11.556961,-0.953635,11.473106,21.684966,23.620784,13.733241,-5.007966,-22.97972,-28.518344,-14.792336,15.437318,50.469977,75.609406,80.821424,65.442838,37.318685,7.448931,-16.021582,-30.698846,-38.594029,-42.531538,-43.562925,-41.233681,-35.799587,-29.735026,-26.587136,-27.800668,-30.352317,-27.86441,-15.200962,6.589509,29.087354,40.852564,34.953616,14.463849,-8.439602,-19.857581,-13.342905,5.522278,22.666803,25.101901,10.050507,-12.76299,-27.424543,-22.52353,1.074799,30.654326,49.86177,49.002486,30.510466,6.290587,-10.678333,-14.40254,-8.291784,-1.014552,0.520518,-4.184828,-9.852007,-10.125323,-2.381186,10.798428,23.945326,32.388294,34.31305,30.129445,20.588639,5.979885,-12.676466,-31.844216,-45.515792,-48.133313,-38.716472,-22.837742,-10.127736,-8.269604,-17.478711,-29.71384,-33.795547,-23.29173,-1.691669,19.052854,26.019565,13.948753,-10.817571,-33.794478,-40.931153,-26.712913,3.207883,35.962657,58.840625,65.232905,56.040971,36.955301,14.537745,-6.072153,-21.18678,-27.83199,-24.034727,-10.364975,8.839536,26.389488,35.481695,33.303866,22.363756,8.427511,-3.443919,-11.743877,-18.144427,-24.476109,-29.907845,-31.045547,-25.1233,-13.554585,-2.369602,1.636854,-3.459481,-11.857724,-12.993784,0.941753,28.078025,55.981923,68.362394,55.406425,20.767022,-19.877256,-48.073796,-53.566017,-39.638352,-19.450179,-6.309077,-4.954518,-9.866676,-11.249823,-3.698972,9.190228,17.671137,13.763344,-1.992244,-20.199739,-29.008773,-22.456857,-4.557617,13.781197,22.541293,19.227794,9.608736,2.430573,2.492736,7.452544,10.571015,6.875924,-2.376119,-10.551467,-11.08284,-3.07112,7.554989,12.424921,7.345686,-4.031028,-12.522664,-10.179556,3.506838,20.675435,30.313508,25.936619,10.196469,-6.904746,-14.90075,-9.938952,2.883235,13.37293,13.3629,2.060406,-13.890186,-25.272762,-26.397342,-18.234872
9,16.38781,15.456838,5.047399,-11.143744,-25.933726,-32.585161,-28.501319,-16.499813,-3.012633,5.600313,6.431194,1.253104,-4.890478,-6.745367,-1.790285,8.461604,19.348154,25.543038,23.820565,14.729848,2.392089,-7.441086,-10.088861,-4.060818,8.431005,22.735991,34.026315,39.28902,38.054325,31.72358,22.229188,11.049016,-0.864788,-12.510025,-22.405883,-28.909677,-31.130497,-29.64109,-26.231414,-22.710283,-19.636078,-16.069003,-10.705012,-3.586714,3.058675,5.801407,2.373621,-6.250455,-15.767846,-20.845571,-18.424486,-9.76966,0.22849,6.082412,4.985949,-1.873511,-10.683045,-17.777532,-21.615459,-22.598158,-21.277585,-16.876828,-7.72632,6.575037,23.228861,36.651364,41.589065,36.928415,27.189056,20.077112,21.394068,30.839189,41.931433,46.413951,40.126219,26.035959,12.060538,5.167132,6.139387,9.04457,5.952124,-6.597873,-24.38057,-38.20773,-40.755755,-32.37937,-21.31998,-17.825417,-26.368178,-41.815473,-52.669033,-49.273031,-31.059405,-7.402456,8.760755,10.050564,-0.110916,-10.018665,-8.22603,8.036637,30.646661,46.168305,45.198418,28.800202,7.546272,-5.946012,-5.530339,4.874133,14.821606,15.0768,3.853082,-12.666944,-25.352777,-28.580087,-23.367579,-15.328202,-9.579902,-6.833903,-3.595045,4.025465,16.208399,28.439934,34.463256,30.864595,19.746519,7.456105,0.34252,0.682221,5.650327,9.857421,9.381128,4.31741,-1.810264,-5.054177,-4.085391,-1.11353,-0.227157,-4.512351,-13.948278,-25.294154,-33.767418,-35.343226,-28.487042,-14.758403,1.671257,15.32947,21.326816,17.396335,5.288036,-9.453784,-19.761281,-20.573966,-11.718015,1.81041,12.6919,15.713137,10.956819,3.55087,0.049857,3.903328,13.183755,22.167186,25.562173,22.229873,15.632875,10.747215,9.899816,10.849297,8.703314,0.24109,-12.782253,-24.134617,-27.328905,-20.545692,-8.496971,0.407663,-0.229004,-10.245286,-22.854847,-29.198216,-24.332357,-10.46236,4.767874,13.569985,13.064806,6.620673,0.813999,0.483216,5.521675,11.532659,13.523885,9.690801,2.525736,-3.315811,-4.531418,-1.36274
